Lipid,Class,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(58:5)_FA 18:2,TAG,48463.60350036621,33955.382247924805,30026.22193145752,26888.421493530277,24830.861671447758,24925.881713867188,27115.86172485352,28051.66192626953,21587.241622924805,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:5)_FA 20:0,TAG,53252.38377380371,33226.72193145752,31656.80249786377,29430.5817565918,27390.041526794437,23577.74154663086,28991.96206665039,26977.561714172363,15629.56113433838,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:5)_FA 20:4,TAG,41740.762550354,32824.20230102539,27809.841796875,31415.86215209961,24671.80159759521,24966.701766967773,25688.402053833008,25779.781742095947,26046.181648254395,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:6)_FA 16:0,TAG,32691.18235778809,24218.942138671875,19524.041427612305,24069.781692504883,18744.3014793396,24303.22158813477,22112.201553344727,21575.781677246094,18409.60115051269,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:6)_FA 16:1,TAG,41101.42288208008,26218.681762695312,18674.52124023437,19701.74160003662,17765.201148986816,26352.30187988281,21411.361434936523,18365.7211227417,18786.34154510498,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:6)_FA 18:0,TAG,66707.70446777344,53353.58395385742,58626.06408691406,75882.22505187988,53568.383850097656,46778.46337890625,59496.044830322266,52813.74347686768,23829.66149902344,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:6)_FA 18:1,TAG,63740.9245300293,44442.42269897461,35347.66254425049,41166.70335006714,33335.9822845459,30617.20211791992,28028.70216369629,33372.482261657715,32353.982498168945,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:6)_FA 18:2,TAG,63130.22413635254,34660.84264373779,31576.022384643555,33187.02265167236,28127.42194366455,27321.12190246582,26046.3219833374,27493.001922607426,21621.64151000977,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:6)_FA 20:0,TAG,42706.68276977539,32609.90222930908,33888.10217285156,35131.602767944336,24954.62181091309,27423.002075195312,29691.521942138672,27152.141830444336,22698.181579589844,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:6)_FA 20:4,TAG,57877.863998413086,35907.86242675781,31585.66241455078,33953.12253570557,32874.66215515137,29425.08209991455,28221.54211425781,28362.30194091797,21732.221466064453,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:7)_FA 16:0,TAG,46660.60382080078,31411.902282714844,32267.02249145508,48352.76319885254,35738.962326049805,37110.38250732422,31263.722106933597,33729.54211425781,27245.362030029297,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:7)_FA 16:1,TAG,31996.08211517334,24496.001586914062,20280.861358642574,25046.32160949707,21947.301635742188,23497.34181213379,21737.181442260742,21884.82144165039,18944.00106048584,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:7)_FA 18:0,TAG,67769.5244140625,41638.103088378906,44766.56359863281,61442.98391723633,43289.10321044922,44058.44296264648,40903.06301879883,42846.62307739258,23818.04160308838,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:7)_FA 18:1,TAG,65500.78405761719,49036.64324951172,53295.243560791016,61932.36444091797,48667.62344360352,46938.62368774414,46999.46337890625,46074.06311035156,36611.28298950195,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:7)_FA 18:2,TAG,67152.70446777344,46333.0235748291,35453.86296081543,39929.88332366943,35773.443099975586,29277.86172485352,33299.78257751465,34949.82215118408,31000.122283935547,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:7)_FA 20:0,TAG,49971.18428039551,62344.12463378906,146664.0316772461,200015.95705413815,43983.6626663208,61349.94403076172,75203.52473449707,88074.58633422852,23436.641555786133,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:7)_FA 20:4,TAG,53059.64405059815,32111.90251159668,28742.42222595215,29252.902389526367,26487.561653137207,22663.56153869629,24461.70188140869,24060.92169189453,17697.08115386963,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:8)_FA 16:0,TAG,65551.08503723145,36900.142837524414,34963.7825012207,41771.22296142578,32931.062072753906,35905.48248291016,31941.20245361328,35323.28271484375,33646.12242126465,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:8)_FA 16:1,TAG,41579.14303588867,32339.622467041016,32953.062576293945,46931.18312072754,35633.802185058594,37587.12312316895,32952.12210083008,32732.142211914062,24379.46174621582,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:8)_FA 18:0,TAG,53873.10354614258,40718.64309692383,48290.06343078613,42780.36346435547,40962.44250488281,46812.7628326416,39477.30258178711,41769.28282165527,28531.862182617188,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:8)_FA 18:1,TAG,62656.78512573242,48906.22329711914,46736.58331298828,55021.9836730957,48423.16383361816,44171.74342346192,40869.44284057617,45769.502990722656,29198.041931152344,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:8)_FA 18:2,TAG,68225.02462768555,47634.10314941406,52753.10417175293,59055.924072265625,50684.44421386719,46038.00338745117,50786.52290344238,51122.1438293457,34942.66258239746,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:8)_FA 20:0,TAG,36917.44215393066,27275.662155151367,37812.782455444336,31555.3018951416,25472.54168701172,29229.382247924805,31859.96206665039,28234.76210784912,27536.982162475582,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:8)_FA 20:4,TAG,77324.02523803711,42188.50298309326,37272.50241088867,43279.54244995117,33234.86233520508,30768.04252624512,34152.282135009766,32142.60193634033,17268.6810836792,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:9)_FA 16:0,TAG,46679.66328430176,25987.90182495117,19682.50154113769,22587.421424865723,22411.141792297363,22759.4415435791,22346.121864318848,20543.30136871338,19006.40135192871,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:9)_FA 16:1,TAG,58750.244400024414,36205.82287597656,35956.022399902344,39840.16278839111,30749.46224975586,37582.70219421387,34407.00225830078,36737.34210205078,34453.062576293945,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:9)_FA 18:0,TAG,40394.32276916504,23871.821647644043,21538.961490631104,25490.461784362797,23350.701751708984,27470.92196655273,23629.6817779541,24810.241928100582,21806.04155731201,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:9)_FA 18:1,TAG,58384.34387207031,50902.06359863281,56451.243392944336,42243.3828125,44361.923400878906,42122.56315612793,45418.94377136231,49873.94371032715,30206.48217773437,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:9)_FA 18:2,TAG,66365.16497802734,43804.44303894043,48497.08312988281,57142.20387268066,44282.4638671875,42040.34271240234,41561.20275878906,46155.92329406738,24124.42172241211,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:9)_FA 20:0,TAG,53509.74353027344,30961.122398376465,32077.441864013672,33717.66209411621,27125.042373657227,27816.20212554932,28349.86196899414,31009.76222229004,43628.22262573242,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(58:9)_FA 20:4,TAG,54609.26341247559,39049.50312805176,30056.08178710937,34426.82211303711,26379.861770629883,25897.921844482426,31083.16184234619,28876.922065734863,18858.701385498047,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:0)_FA 16:0,TAG,28201.10223388672,15858.94110107422,16982.761386871338,18442.52128982544,13767.360919952393,19819.801193237305,16266.621173858644,16935.30113220215,15923.341106414797,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:0)_FA 16:1,TAG,24935.96181488037,15094.840950012209,11975.240768432615,16106.461101531982,12409.100784301758,15450.42095565796,14365.7008934021,13718.461051940918,12940.440822601318,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:0)_FA 18:0,TAG,46096.32332992554,46351.18294906616,38352.20327758789,38914.16218566895,33443.90227127075,42527.72361755371,37858.04271697998,40751.18328094482,103851.90665435792,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:0)_FA 18:1,TAG,35379.82244873047,25437.80149459839,19771.621253967285,20624.621627807617,19246.86137008667,20861.26156234741,19859.501392364506,17602.081253051758,18716.081329345703,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:0)_FA 18:2,TAG,26806.42196655273,16823.2410736084,15706.681106567385,14842.16104888916,14886.561084747314,16657.84117126465,14164.440929412842,14037.62088394165,14047.741180419922,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:0)_FA 20:0,TAG,112132.32873535156,151288.70948028564,266523.3593406677,158801.65253448486,95932.66863632202,135794.33156585693,133384.02709960938,113377.46604156494,107269.90867614746,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:0)_FA 20:4,TAG,33956.16264343262,17256.981101989746,16443.101165771484,17115.621437072754,14554.061191558838,16422.24122619629,15104.781070709229,15024.920997619629,18389.96114349365,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:1)_FA 16:0,TAG,27628.481994628903,17437.541175842285,13391.480945587158,19194.561374664307,14914.841205596924,17417.7013092041,15307.661026000977,17686.361236572266,14615.861053466797,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:1)_FA 16:1,TAG,26255.181953430176,18305.881340026852,16980.401218414307,17104.201248168945,16326.78119277954,19836.241493225098,17567.66136932373,17006.041221618652,17585.28122329712,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:1)_FA 18:0,TAG,39893.38259887695,22387.48173522949,21895.72151947021,26436.96196746826,23535.42152404785,22719.041690826416,19760.54151916504,22263.50164794922,19746.101196289062,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:1)_FA 18:1,TAG,57264.78381347656,59853.46491241455,46382.10321044922,41467.88284301758,43625.48342895508,46585.103271484375,43188.403160095215,38580.6230545044,122032.4503479004,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:1)_FA 18:2,TAG,39243.682888031006,26131.16167449951,19518.82159423828,21242.26145553589,20583.881393432617,19451.10137939453,20928.40137481689,18609.74133300781,19596.2611618042,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:1)_FA 20:0,TAG,29198.68212890625,20954.14151000977,22728.661651611328,23334.221591949463,18762.921257019043,22492.96158599853,16505.64093017578,21461.56134033203,17869.50096511841,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:1)_FA 20:4,TAG,37995.60289764404,31443.64247131348,29732.322032928467,24731.20139312744,25816.821548461918,27978.84228515625,29591.181930541992,23222.941371917725,40683.643085479736,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:10)_FA 16:0,TAG,33364.82300567627,23616.741485595703,16068.880950927734,19270.621383666992,17532.28108215332,18838.381340026852,15770.901084899902,16136.72100830078,17527.82106781006,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:10)_FA 16:1,TAG,41695.402893066406,22785.12156677246,19060.84135437012,19951.14138031006,17006.881324768066,25803.88167572021,19032.761184692383,18963.601356506348,23644.78187561035,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:10)_FA 18:0,TAG,38258.54256057739,22945.20157623291,18655.76128387451,20117.541481018063,18623.48128128052,19203.78134155273,20574.061447143555,17674.161422729492,17300.521171569824,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:10)_FA 18:1,TAG,46470.88298034668,24473.1618347168,18334.60131835937,18169.2612991333,16632.3212890625,20726.86156463623,19127.1612701416,20136.76131439209,19008.361267089844,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:10)_FA 18:2,TAG,47200.66320800781,31756.962005615234,28183.241897583008,31372.002418518063,28484.322052001957,28832.84211730957,24920.86151123047,27661.001739501957,29814.062072753903,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:10)_FA 20:0,TAG,46005.34385681152,41179.842681884766,32392.66234588623,37133.36246490479,19945.24136352539,26652.62230682373,30084.10196685791,36614.762031555176,17203.481338500977,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:10)_FA 20:4,TAG,33165.16213989258,23450.44189453125,26147.96192932129,29481.401817321777,19792.361457824707,22889.36131286621,24572.08161926269,23277.521774291992,113313.10887527466,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:11)_FA 16:0,TAG,45324.98303222656,33555.52212524414,28774.10205078125,26100.281707763672,25746.16177368164,33308.28240966797,34220.00231933594,27447.082061767574,30717.722076416016,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
TAG(60:11)_FA 16:1,TAG,35317.0223236084,20486.40151977539,15299.741073608398,21492.80157470703,16682.98110961914,20281.221389770508,17576.701232910156,16936.24114227295,17495.52114868164,Genotype: 5xFAD | Brain Region: hippo,Genotype: WT | Brain Region: hippo,Genotype: 5xFAD__Brain Region: hippo vs Genotype: WT__Brain Region: hippo,5,3,10xBlank_01202023
