Lipid,Group_B,Group_B,Group_B,Group_B,Group__C,Group__C,Group__C,Group__C
"LPC(17:2),LPC(P-18:1)",1256.1800956726074,1307.9600982666016,1196.0800819396973,1007.2000732421876,1188.120101928711,1272.6800918579102,1014.3800659179688,1024.9000701904297
"LPC(18:0),PC(O-18:0),LPC(O-19:0)",23066.86191558838,27040.362201690677,15425.6011428833,9971.860530853271,17126.7010345459,24595.721809387207,8182.440525054932,10619.160499572754
"LPC(18:1),PC(O-18:1),PC(P-18:0)",9997.500717163086,11688.020835876465,8314.540649414062,5701.920402526856,11232.600761413574,18261.561111450195,5071.980323791504,8383.880561828613
"LPC(18:2),LPC(P-19:1)",14313.60097503662,17855.6612739563,11268.080688476562,16267.761013031006,17528.00099182129,36532.58274078369,8813.120643615723,16771.281116485596
LPC(18:3),1335.5401039123535,1473.1001205444336,1251.1400909423828,1839.3001251220703,1466.4000816345217,1762.820140838623,1144.3600730895996,1553.8201065063477
LPC(18:4),1028.7600746154783,1117.7400741577148,1113.3200759887695,997.1400756835938,1216.400089263916,1172.7800903320312,1078.3800659179688,1004.4600563049316
LPC(19:3),1086.020076751709,1113.820083618164,1050.5800819396973,1035.2200736999512,1140.1000785827637,1115.180076599121,1061.3000602722168,1040.220058441162
"LPC(20:2),PC(O-20:2)",1374.2001037597656,1341.9600944519043,2138.640151977539,1270.3600845336914,1667.5201225280762,2743.6002655029297,1602.2001190185547,2173.5001831054688
LPC(20:3),2857.140235900879,2627.940196990967,2068.160118103028,3040.920154571533,3289.6602058410645,5676.280277252197,4627.060283660889,10159.580806732178
LPC(20:4),8569.040657043457,11492.48067855835,8330.020626068115,11475.341053009031,10696.48053741455,22569.18148803711,8296.060523986816,11653.160961151125
LPC(20:5),1794.0601081848145,2275.700122833252,1501.880126953125,1151.6000862121582,1314.820087432861,1728.0801391601562,1538.1800956726074,1254.6400871276855
LPC(22:2),1175.920078277588,1140.100082397461,1060.940071105957,1195.5400733947754,1233.6800842285156,1193.280086517334,1036.2400665283203,1071.1600799560547
LPC(22:4),1622.1201286315918,1488.1001052856443,1605.6201171875,1286.8201026916504,1780.3401412963867,2338.7401580810547,1186.2400741577148,1159.5800819396973
LPC(22:5),2035.260154724121,2068.860153198242,1572.6601219177246,1573.5801277160645,2215.760181427002,2855.4402198791504,1191.6800918579102,1553.7201194763184
LPC(22:6),5988.1403732299805,6984.740516662598,5200.500465393066,6632.640525817871,6976.300521850586,12641.300918579102,10783.980583190918,8955.02067565918
LPC(24:0),1901.860134124756,2443.28018951416,1756.0201606750488,1317.660099029541,1402.700096130371,1542.6801300048828,1100.3600730895996,1383.2201118469238
LPC(24:1),1292.4200897216797,1168.2200813293457,1045.2000694274902,1136.0600776672363,1331.040096282959,1801.2601432800293,1067.6800651550293,1342.7400817871094
LPC(2:0),1156.3400840759275,1132.7200813293457,1056.940071105957,956.220069885254,1100.0000762939453,1163.5200881958008,991.4000701904296,1010.5800704956056
"LPC(3:0),PC(O-3:0)",1083.12007522583,1189.5000839233398,1249.0000801086426,967.1600761413574,1080.4200820922852,1174.0001029968262,1025.0400657653809,1068.420078277588
LPC(3:1),1043.54008102417,1001.5200729370116,1112.680076599121,1034.8600769042969,1088.3800888061523,990.1600723266602,1061.9600791931152,976.4600677490234
"LPC(4:0),PC(O-4:0),PC(O-5:0)",1249.2800903320312,1130.6600799560547,1139.620086669922,956.7600708007812,1144.8200798034668,1141.0800743103027,981.0600700378418,1078.12007522583
LPC(6:0),1158.900074005127,1338.2000923156738,1186.800090789795,1034.680076599121,1198.840087890625,1044.3800735473633,1032.3200721740725,979.9600677490234
LPC(8:0),1299.5800895690918,1165.1400756835938,1124.5600776672363,1033.8000717163086,1184.8200988769531,1106.4200820922852,979.5400619506836,973.700080871582
LPC(O-10:1),1028.580062866211,1015.020076751709,1086.8000831604004,1029.640064239502,1053.6400718688965,1104.600082397461,982.3000717163086,962.5800666809082
LPC(O-20:4),1128.3800773620603,1061.020076751709,1173.840068817139,1048.2200775146484,1067.4800720214844,1055.0800704956057,1085.9600715637207,1004.0600662231444
LPE(12:0),1259.1000862121582,1243.560089111328,1390.680103302002,1252.7000885009766,1231.5600814819336,1293.940097808838,1261.640079498291,1241.7800827026367
LPE(14:0),1410.1600952148438,1234.5600929260254,1224.800090789795,1227.1400871276855,1264.4000816345217,1239.8400917053225,1305.1200942993164,1326.5600852966309
LPE(14:1),1317.6400985717771,1293.4000930786133,1222.9600868225098,1317.6600952148438,1284.6000900268557,1285.6601066589355,1361.64009475708,1258.160083770752
"LPE(15:1),LPE(P-16:0)",1236.4400901794434,1260.7600898742676,1268.2400856018066,1258.800090789795,1374.0801048278809,1317.0201034545898,1222.4400825500488,1221.800090789795
LPE(16:1),1592.200107574463,1496.1601104736328,1438.5001029968262,1593.1201286315918,1525.480110168457,1616.5001220703125,1258.3800964355469,1302.3000793457031
"LPE(17:1),LPE(O-18:1),LPE(P-18:0)",1278.1400909423828,1324.1800994873047,1304.240089416504,1342.1601028442385,1223.1400909423828,1316.360092163086,1227.360092163086,1234.5400772094729
LPE(17:2),1428.6001091003418,1223.4000930786133,1278.620086669922,1304.780086517334,1286.14009475708,1254.3400993347168,1250.020092010498,1221.9000854492188
LPE(18:1),2037.9201316833496,4260.100269317627,4032.860248565674,2898.360210418701,5462.580451965332,4665.040214538574,2755.1801834106445,2687.560188293457
"LPE(18:2),LPE(P-19:1)",1434.58012008667,3487.080177307129,3015.1802101135254,2441.940158843994,2847.640163421631,4472.980293273926,1833.3001251220703,2022.4001388549805
LPE(18:3),1239.0200805664062,1317.7600784301758,1338.7200813293457,1365.3000984191897,1318.7800827026367,1221.1400833129885,1380.680103302002,1222.8400840759275
LPE(18:4),1251.7400856018066,1265.200080871582,1308.900089263916,1258.4400749206543,1277.920078277588,1250.1800918579102,1238.920093536377,1287.360092163086
"LPE(19:1),LPE(P-20:0)",1219.7000885009766,1300.840087890625,1249.320095062256,1234.6000900268557,1232.560073852539,1265.780086517334,1223.1200828552246,1221.8800888061523
LPE(20:0),1540.8201141357422,1338.2401008605957,1384.4001007080078,1248.560089111328,1303.1600952148438,1333.5600814819336,1407.2201042175293,1270.7800750732422
LPE(20:1),1473.9600868225098,1559.0801124572754,1431.840103149414,1332.1200904846191,1443.2801094055176,1392.4601020812988,1330.220100402832,1248.2400856018066
LPE(20:2),1315.9800910949707,1335.0600929260254,1249.2800788879397,1316.260097503662,1304.4000930786133,1309.360088348389,1252.760082244873,1255.0000915527344
LPE(20:3),1259.04008102417,1473.340103149414,1442.620101928711,2004.2401580810547,2104.2601432800293,1649.3801193237305,1534.1200942993164,1438.8600959777832
LPE(20:4),3463.8002891540527,4233.480327606201,3462.2802238464355,6348.6604347229,4112.080234527588,6431.380382537842,2962.8002166748047,2687.3402366638184
LPE(20:5),1350.1000938415527,1364.860088348389,1467.6401023864746,1363.3800926208496,1261.200080871582,1528.4001159667969,1239.5000953674316,1295.440086364746
LPE(22:0),1455.0201110839844,1435.0200958251953,1223.140079498291,1218.8600769042969,1310.9200973510742,1312.880100250244,1222.6400871276855,1236.7200889587402
LPE(22:1),1259.020092010498,1273.900089263916,1305.8400840759275,1292.5000953674316,1316.1400909423828,1272.380084991455,1274.5200881958008,1254.4000854492188
LPE(22:2),1297.2400932312012,1285.420093536377,1392.9401016235352,1219.5600814819336,1248.5000839233398,1271.3600845336914,1222.3800888061523,1221.580093383789
LPE(22:4),1558.2401008605957,1628.780117034912,1390.5000915527344,1600.1001091003418,1239.4800834655762,1299.7600898742676,1223.4800910949707,1253.5200843811035
LPE(22:5),1455.5401000976562,1868.8401412963867,1457.6201095581057,1666.460117340088,1650.7001152038574,1687.3001289367676,1614.5001182556152,1450.2201118469238
LPE(22:6),2506.640193939209,4443.400241851807,3188.6202087402344,3291.060272216797,3113.300266265869,6092.0404624938965,3362.36030960083,3365.760280609131
LPE(24:1),1350.500114440918,1267.2600898742676,1277.460075378418,1303.8400840759275,1222.1000862121582,1338.800090789795,1257.2800903320312,1221.360088348389
LPE(24:6),1397.8201026916504,1278.380084991455,1318.0801048278809,1312.1400985717771,1383.9201049804688,1327.9600982666016,1284.04008102417,1264.4400901794434
LPE(O-16:0),1287.1200904846191,1307.04008102417,1284.820087432861,1402.8400993347168,1313.6201057434082,1359.9001007080078,1312.0400924682615,1271.4000930786133
LPE(O-20:0),1341.5601081848145,1388.4200897216797,1318.7601013183594,1332.4400939941406,1271.540096282959,1425.460105895996,1274.2800827026367,1229.440086364746
LPE(O-20:4),1294.940086364746,1298.5001029968262,1305.360092163086,1233.320083618164,1321.720100402832,1381.3600845336914,1223.2600898742676,1242.4000930786133
LPG(14:0),1296.1000938415527,1271.4400939941406,1278.9200897216797,1249.520092010498,1255.6800842285156,1291.4800910949707,1275.320083618164,1250.1000862121582
LPG(14:1),1331.4201011657717,1350.7800941467283,1289.4200820922852,1257.320087432861,1364.4800910949707,1254.0200958251953,1260.2400817871094,1264.2800941467283
"LPG(15:0),LPG(O-16:0)",1347.660099029541,1271.260082244873,1402.080093383789,1331.3600997924805,1364.420093536377,1316.5800971984863,1349.2800941467283,1251.360088348389
"LPG(15:1),LPG(P-16:0)",1279.54008102417,1330.4000778198242,1279.1200828552246,1288.9601020812988,1278.7400817871094,1271.6200981140137,1256.4000816345217,1251.5600929260254
LPG(16:0),1292.880084991455,1420.5801010131836,1313.3400917053225,1315.3400917053225,1320.0200843811035,1325.060089111328,1287.4600791931152,1251.0000801086426
LPG(16:1),1307.2200927734375,1300.4800834655762,1251.720069885254,1264.660083770752,1302.1400909423828,1264.680076599121,1259.0800743103027,1251.8600692749023
"LPG(17:1),LPG(P-18:0)",1281.200080871582,1250.980079650879,1316.940086364746,1320.6400871276855,1255.8000869750977,1253.5600776672363,1256.8400764465332,1279.460090637207
LPG(17:2),1326.8600997924805,1313.8800888061523,1273.9600868225098,1324.4800910949707,1254.340087890625,1269.7200889587402,1347.5000915527344,1274.1600952148438
LPG(18:0),1317.220085144043,1325.600082397461,1301.720085144043,1344.1601028442385,1255.7400856018066,1253.6600952148438,1288.1400909423828,1250.5800819396973
LPG(18:1),1250.320083618164,1287.9200820922852,1278.2200889587402,1249.580078125,1334.240089416504,1275.6600914001465,1304.9401016235352,1284.320083618164
LPG(18:2),1350.5000953674316,1250.2800827026367,1257.10009765625,1338.2800903320312,1365.1401023864746,1288.9800910949707,1267.8800888061523,1251.0200996398926
LPG(18:3),1336.120086669922,1312.5400772094729,1296.8400955200195,1277.3400955200195,1316.1800918579102,1254.220085144043,1402.5800895690918,1267.3400840759275
LPG(18:4),1269.1200981140137,1251.3000831604004,1339.3000946044922,1251.5800819396973,1300.7200927734375,1286.7400932312012,1274.3400840759275,1312.1800956726074
"LPG(19:0),LPG(O-20:0)",1438.6000938415527,1390.780101776123,1302.8200798034668,1347.0601043701172,1381.4600982666016,1426.5200843811035,1413.9801025390625,1370.740104675293
"LPG(19:1),LPG(P-20:0)",1288.6000785827637,1411.0601043701172,1251.7000999450684,1248.7800979614258,1377.8800964355469,1311.860088348389,1267.7200965881348,1278.440086364746
LPG(20:0),1278.4200859069824,1277.3800888061523,1252.4600944519043,1249.9000816345217,1277.020092010498,1254.0800971984863,1297.820087432861,1250.9200820922852
LPG(20:1),1250.1000900268557,1251.1600914001465,1251.7000923156738,1280.7200889587402,1280.0200881958008,1382.2200927734375,1295.7800903320312,1252.0400886535645
LPG(20:2),1323.2600936889648,1283.000087738037,1274.3400955200195,1342.8000946044922,1255.1000747680664,1294.0000801086426,1255.8600769042969,1302.320087432861
LPG(20:3),1248.6600799560547,1288.9800910949707,1259.8400840759275,1249.3800811767578,1254.8000831604004,1285.2600936889648,1267.7400856018066,1250.920093536377
LPG(20:4),1275.640079498291,1324.920093536377,1345.9201049804688,1303.2800941467283,1308.9800987243652,1287.7200889587402,1255.720085144043,1252.2000885009766
LPG(20:5),1268.2800941467283,1275.340087890625,1347.3600959777832,1378.380100250244,1255.200080871582,1254.4800834655762,1276.04008102417,1251.4600830078125
LPG(22:0),1331.6200942993164,1319.6200942993164,1272.0600929260254,1250.0400848388672,1272.820087432861,1254.380084991455,1286.1800918579102,1252.0200881958008
LPG(22:1),1250.0600929260254,1250.2000885009766,1251.3800811767578,1249.7200889587402,1294.480079650879,1253.4800758361816,1280.8600769042969,1289.1000862121582
LPG(22:2),1249.8600845336914,1326.1400909423828,1347.10009765625,1335.180088043213,1309.1600875854492,1302.1600914001465,1291.3800926208496,1285.7000846862793
LPG(22:4),1249.8201026916504,1290.860092163086,1293.260097503662,1290.3201026916504,1312.9600868225098,1304.8600997924805,1279.3000869750977,1251.3000793457031
LPG(22:6),1250.5800895690918,1284.14009475708,1279.4000816345217,1270.200096130371,1256.240089416504,1349.300090789795,1331.900089263916,1296.6800994873047
LPI(12:0),1213.3800811767578,1240.020092010498,1228.1200904846191,1212.660068511963,1235.0000801086426,1239.56010055542,1222.4400825500488,1241.980094909668
LPI(13:0),1235.5800819396973,1264.5000839233398,1257.5800971984863,1222.2400856018066,1248.440097808838,1330.160099029541,1239.0400772094729,1264.1600761413574
LPI(14:0),1271.860088348389,1346.5800971984863,1218.6000862121582,1245.5200843811035,1279.500072479248,1240.9400825500488,1249.080093383789,1265.8200798034668
LPI(14:1),1289.360088348389,1340.6200828552246,1399.6800956726074,1242.6800842285156,1293.980094909668,1549.8601036071775,1356.1400909423828,1257.3801040649414
"LPI(15:0),LPI(O-16:0)",1828.7201194763184,2545.900173187256,1831.9401245117188,1582.3001136779783,1632.440113067627,2317.600151062012,1694.260108947754,1642.3801155090332
"LPI(15:1),LPI(P-16:0)",1271.120086669922,1259.9400901794434,1304.9800910949707,1299.3800811767578,1305.260097503662,1271.3000946044922,1262.7000999450684,1223.7400932312012
LPI(16:0),1375.480094909668,1350.460090637207,1359.8800926208496,1334.8800926208496,1334.5000915527344,1335.6200904846191,1407.0600967407229,1367.760097503662
LPI(16:1),1284.8000831604004,1234.0600814819336,1243.7800827026367,1234.6200828552246,1299.7800941467283,1242.420078277588,1222.5800895690918,1224.0400924682615
"LPI(17:0),LPI(O-18:0)",1321.4000816345217,1310.8000831604004,1442.1001091003418,1415.9001007080078,1311.360088348389,1392.360092163086,1394.0400924682615,1287.4800910949707
"LPI(17:1),LPI(P-18:0)",1321.500099182129,1277.1000900268557,1357.9000854492188,1213.2800788879397,1303.3800964355469,1217.8800888061523,1222.520092010498,1223.4600830078125
LPI(17:2),1212.3800811767578,1300.6400833129885,1297.660083770752,1211.6200904846191,1222.440097808838,1217.9800987243652,1222.5800704956057,1243.820087432861
LPI(18:0),1407.0000953674316,1305.620086669922,1315.9801025390625,1327.9801025390625,1399.3001022338867,1433.9200973510742,1404.860107421875,1311.5000801086426
LPI(18:1),1374.4000854492188,1266.760082244873,1319.1000862121582,1256.0600929260254,1345.9001007080078,1260.000087738037,1352.6000938415527,1284.260097503662
LPI(18:2),1260.8800773620603,1279.9200897216797,1330.440097808838,1255.0400848388672,1286.5400886535645,1290.4400939941406,1270.980094909668,1266.2800788879397
