Lipid,Group_D,Group_D,Group_D,Group_D,Group__A,Group__A,Group__A,Group__A
"[TG(57:10),TG(56:3)]_FA16:0",2822.860149383545,2148.980125427246,2776.300170898437,2097.920135498047,2619.02014541626,1745.360149383545,6883.120250701904,1398.1001014709473
"[TG(57:10),TG(56:3)]_FA16:1",1416.8001174926758,1317.300090789795,1153.260066986084,1164.7800827026367,1106.0800819396973,1099.660083770752,2309.600143432617,1184.060089111328
"[TG(57:10),TG(56:3)]_FA18:0",1255.4800834655762,2230.0401458740234,3041.620258331299,1052.420066833496,1029.1600761413574,1583.0001068115234,2466.4001998901367,1778.5001068115234
"[TG(57:10),TG(56:3)]_FA18:1",6809.980373382568,3314.6602630615234,11343.380973815918,6314.7605056762695,2146.380172729492,2636.000186920166,6563.300365447998,16795.121124267578
"[TG(57:10),TG(56:3)]_FA18:2",4889.780372619629,5469.9404296875,7009.800441741943,2010.5601272583008,3642.700290679932,2879.760166168213,3928.72025680542,5845.280406951904
"[TG(57:10),TG(56:3)]_FA18:3",1203.0400848388672,1241.200080871582,1184.9400825500488,1185.6200828552246,1211.8200798034668,1255.6600761413574,1212.2000770568848,1168.6000862121582
"[TG(57:10),TG(56:3)]_FA20:4",1248.0800971984863,1304.4600982666016,1319.4200897216797,1392.6800918579102,1248.260082244873,1324.680103302002,1278.240089416504,1248.4600791931152
"[TG(57:10),TG(56:3)]_FA22:5",1408.040096282959,1390.9201011657717,1374.8800926208496,1378.5401000976562,1395.4400939941406,1433.0201034545898,1374.6800994873047,1377.420093536377
"[TG(57:10),TG(56:3)]_FA22:6",1565.2801094055176,1552.2000999450684,1671.2201080322266,1499.460105895996,1533.500099182129,1628.2601165771484,1529.9001007080078,1519.260108947754
"[TG(57:11),TG(56:4)]_FA14:0",972.7800674438477,1009.8600692749023,992.6800651550292,973.8800735473632,996.9200630187988,999.2400703430176,1000.5800743103028,1079.9800834655762
"[TG(57:11),TG(56:4)]_FA16:0",2809.2002143859863,2285.800170898437,2934.400173187256,1718.060131072998,2438.4601707458496,1651.6801490783691,5504.780326843262,2459.480182647705
"[TG(57:11),TG(56:4)]_FA16:1",1241.160083770752,1456.6400985717771,1173.3800811767578,1145.3400840759275,1057.500072479248,1175.3000793457031,2800.560234069824,1148.920093536377
"[TG(57:11),TG(56:4)]_FA18:0",1561.000114440918,2517.480155944824,2126.8201293945312,1721.2601356506348,1549.9400901794434,1692.600112915039,1918.8201370239256,2202.800178527832
"[TG(57:11),TG(56:4)]_FA18:1",8479.840503692627,3737.080226898194,16198.041305541992,10040.080657958984,2264.4001502990723,3050.020175933838,13241.180767059326,17854.701362609863
"[TG(57:11),TG(56:4)]_FA18:2",9197.960666656494,13078.600849151611,18371.721015930176,4290.6403160095215,7513.380386352539,7024.5805015563965,9570.92050933838,18794.70156860352
"[TG(57:11),TG(56:4)]_FA18:3",1228.8600845336914,1417.16011428833,1414.9800987243652,1645.7201309204102,1234.3400955200195,1439.200096130371,1439.5001068115234,1354.3600959777832
"[TG(57:11),TG(56:4)]_FA20:4",1479.060115814209,1636.7201232910156,1423.900104522705,1764.0801124572754,1384.2000885009766,1886.900127410889,1639.8401184082031,1389.4000930786133
"[TG(57:11),TG(56:4)]_FA22:5",1438.680103302002,1421.8400955200195,1513.4801177978516,1508.3601112365725,1375.5200958251953,1418.4001007080078,1582.700107574463,1428.7600936889648
"[TG(57:11),TG(56:4)]_FA22:6",1519.700107574463,1498.3601036071775,1529.2201080322266,1498.0801048278809,1545.7801094055176,1496.380111694336,1509.5801162719729,1517.1801109313965
"[TG(57:12),TG(56:5)]_FA14:0",1011.2200775146484,992.520076751709,996.9600715637208,973.760066986084,1031.920078277588,966.6600723266602,1004.1400833129884,968.8200798034668
"[TG(57:12),TG(56:5)]_FA16:0",2856.5002479553223,3594.580307006836,6451.600605010986,2597.3801803588867,3482.5202560424805,1703.960105895996,16595.08124923706,6964.920364379883
"[TG(57:12),TG(56:5)]_FA16:1",1341.0200843811035,1129.0800743103027,1236.0000839233398,1092.3200759887695,1145.380069732666,1100.7200622558594,2238.0601806640625,1094.1200714111328
"[TG(57:12),TG(56:5)]_FA18:0",1290.7600784301758,2636.80016708374,3705.420238494873,1678.0401153564453,1148.940086364746,1782.200164794922,3166.4603157043457,1660.640121459961
"[TG(57:12),TG(56:5)]_FA18:1",7386.98059463501,4617.32039642334,15088.360828399658,8356.820766448975,2401.480155944824,2751.0202026367188,11760.420684814451,15433.920780181885
"[TG(57:12),TG(56:5)]_FA18:2",8286.64073562622,11812.260990142822,23487.062286376957,6108.020275115967,7185.360622406006,8767.920532226562,8454.480541229248,17233.480838775635
"[TG(57:12),TG(56:5)]_FA18:3",1427.8400917053225,1470.7601051330566,1691.900131225586,2716.280158996582,1298.7600784301758,1882.6201438903809,2095.560161590576,1877.0401306152344
"[TG(57:12),TG(56:5)]_FA20:4",3173.7002143859863,3185.5801582336426,3903.3803215026855,4863.940288543701,2287.14017868042,5045.90030670166,4677.460372924805,2915.040256500244
"[TG(57:12),TG(56:5)]_FA22:5",1818.54012298584,2303.340187072754,2807.2401847839355,1843.4201354980469,2168.7201538085938,1885.1001205444336,4034.140254974365,2450.200138092041
"[TG(57:12),TG(56:5)]_FA22:6",1573.7601203918457,1544.4801177978516,1525.3401107788086,1497.9801063537598,1573.700107574463,1583.66011428833,1578.9201164245603,1612.7201080322266
"[TG(57:8),TG(56:1)]_FA14:0",1015.4200744628906,1052.9600715637207,1017.440071105957,1015.6400680541992,1029.6400718688965,1065.4600677490234,1047.4200744628906,1042.840068817139
"[TG(57:8),TG(56:1)]_FA16:0",1630.1601219177246,1326.3000946044922,1131.320083618164,1145.3200798034668,1278.6200981140137,1181.3200798034668,1881.880126953125,1398.580093383789
"[TG(57:8),TG(56:1)]_FA16:1",1142.04008102417,1077.6400718688965,1162.7800903320312,1057.6400756835938,1129.920078277588,1123.6200790405271,1102.1400756835938,1049.280071258545
"[TG(57:8),TG(56:1)]_FA18:0",1152.3000793457031,1267.940086364746,1194.4200859069824,1124.4600830078125,1075.1800804138184,1118.300075531006,1346.680088043213,1137.0200653076172
"[TG(57:8),TG(56:1)]_FA18:1",1215.5000801086426,1286.9400901794434,1293.60009765625,1217.800090789795,1114.3200798034668,1137.1400871276855,1225.4200973510742,1182.2400817871094
"[TG(57:8),TG(56:1)]_FA18:2",1390.000087738037,1459.840103149414,1590.980094909668,1229.420093536377,1259.1200904846191,1208.4800758361816,1188.480079650879,1424.5801048278809
"[TG(57:8),TG(56:1)]_FA18:3",1167.560073852539,1188.4800872802734,1167.9200820922852,1394.0400924682615,1163.9600830078125,1206.8200798034668,1182.3600769042969,1219.3000793457031
"[TG(57:8),TG(56:1)]_FA20:4",1290.1200981140137,1249.2600898742676,1293.3800888061523,1270.4200897216797,1247.300090789795,1290.180088043213,1297.2600936889648,1273.4200859069824
"[TG(57:8),TG(56:1)]_FA22:5",1431.4600982666016,1582.1401176452637,1636.1001167297363,1516.5401039123535,1526.6601104736328,1500.5801048278809,1481.020092010498,1500.4401054382324
"[TG(57:8),TG(56:1)]_FA22:6",1887.640117645264,1911.2201309204104,2637.4402084350586,1616.980110168457,1812.520133972168,1890.960163116455,2518.840167999268,2071.720146179199
"[TG(57:9),TG(56:2)]_FA14:0",972.460075378418,1042.1000747680664,974.220069885254,1057.9200744628906,1015.6400680541992,999.3600616455078,1049.3200759887695,968.760066986084
"[TG(57:9),TG(56:2)]_FA16:0",2154.9201698303223,1887.8201446533203,1883.6601181030276,1198.0600662231443,1858.560146331787,1819.3801383972168,5141.960548400879,2136.14017868042
"[TG(57:9),TG(56:2)]_FA16:1",1113.7800750732422,1205.8800811767578,1068.4200706481934,1165.7600784301758,1048.0800704956057,1202.7200813293457,1520.0000953674316,1111.6200828552246
"[TG(57:9),TG(56:2)]_FA18:0",1165.020076751709,1799.0801162719729,1213.0800819396973,1156.8600769042969,1077.760066986084,1296.500087738037,1711.5001106262207,1291.7200965881348
"[TG(57:9),TG(56:2)]_FA18:1",3126.0202865600586,2073.520107269287,3876.4802856445312,2182.7601203918457,1372.1601104736328,1503.600112915039,2174.800163269043,4915.920349121094
"[TG(57:9),TG(56:2)]_FA18:2",1595.0401153564453,1683.68013381958,1918.7801094055176,1225.340087890625,1416.6601066589355,1514.720115661621,1696.5201263427734,1558.4401092529297
"[TG(57:9),TG(56:2)]_FA18:3",1166.820095062256,1167.9800834655762,1168.5600814819336,1169.5400886535645,1162.9200859069824,1170.54008102417,1166.1600761413574,1196.1800842285156
"[TG(57:9),TG(56:2)]_FA20:4",1248.3600959777832,1289.240089416504,1249.580093383789,1335.0200958251953,1247.4600868225098,1363.1400985717771,1283.5800895690918,1250.1200904846191
"[TG(57:9),TG(56:2)]_FA22:5",1474.2201080322266,1520.000099182129,1375.5001068115234,1444.740089416504,1382.4801063537598,1404.2601051330566,1454.1801071166992,1396.2400970458984
"[TG(57:9),TG(56:2)]_FA22:6",1926.9601402282717,1842.1001434326167,1954.260139465332,1755.0601234436035,1507.6201057434082,1825.760124206543,2375.8401641845703,1659.4801292419434
"[TG(58:10),TG(57:3)]_FA14:0",1044.0000686645508,1016.1800689697266,1017.7600746154784,1015.7800788879396,1008.080078125,1052.0200691223145,1068.300067901611,1011.1800727844238
"[TG(58:10),TG(57:3)]_FA16:0",1087.300067901611,1076.9200859069824,1081.800067901611,1067.6400756835938,1039.840068817139,1012.8400650024414,1531.0801048278809,1011.3400650024414
"[TG(58:10),TG(57:3)]_FA16:1",1089.7600708007812,1064.9800720214844,1108.5800819396973,1054.3800659179688,1047.2200660705566,1086.2200813293457,1158.6800727844238,1055.260082244873
"[TG(58:10),TG(57:3)]_FA18:0",1045.3600769042969,1017.8000679016112,1062.5200729370115,1067.2600746154783,1012.1800727844238,1028.6600723266602,1010.900058746338,1010.7400703430176
"[TG(58:10),TG(57:3)]_FA18:1",1182.900089263916,1048.440071105957,1344.840103149414,1178.840072631836,1101.9000816345217,1185.9600791931152,1383.0401077270508,1341.4200973510742
"[TG(58:10),TG(57:3)]_FA18:2",2392.060146331787,2161.2401580810547,4445.080310821533,2648.620182037353,2136.420154571533,1959.7001266479488,2177.580139160156,2875.160171508789
"[TG(58:10),TG(57:3)]_FA18:3",1323.2600898742676,1406.480094909668,1336.2800979614258,1687.6001167297363,1182.7000846862793,1533.140106201172,1546.3001251220703,1472.940086364746
"[TG(58:10),TG(57:3)]_FA20:4",1583.4201126098633,1665.0601119995115,1888.62015914917,2276.680187225342,1405.3800926208496,1843.4801216125488,2233.8001556396484,1550.4201011657717
"[TG(58:10),TG(57:3)]_FA22:5",1686.0401344299316,1674.740135192871,2086.840145111084,1680.6401176452637,1449.4801139831543,1821.08012008667,1899.500129699707,1741.8600997924805
"[TG(58:10),TG(57:3)]_FA22:6",5826.780437469482,6951.280662536621,16555.980949401855,6376.260536193848,4495.84033203125,7265.560615539551,18743.02140045166,9774.920680999756
"[TG(58:11),TG(57:4)]_FA14:0",1015.2200775146484,1015.9600791931152,1017.3800735473632,1049.3200798034668,1008.0400657653807,1048.5000762939453,1012.3400688171388,1083.7400703430176
"[TG(58:11),TG(57:4)]_FA16:0",1044.2200775146484,1063.6400718688965,1032.9600677490234,1032.8800621032717,1007.5000648498536,1012.700065612793,1325.8600997924805,1005.2800674438477
"[TG(58:11),TG(57:4)]_FA16:1",1052.3600769042969,1085.8800735473633,1046.12007522583,1055.1600723266602,1047.8400650024414,1048.860080718994,1118.980079650879,1048.840068817139
"[TG(58:11),TG(57:4)]_FA18:0",1012.9600715637208,1058.640079498291,1012.6200675964355,1017.940071105957,1012.9000816345216,1011.340072631836,1020.4200744628906,1010.1000747680664
"[TG(58:11),TG(57:4)]_FA18:1",1166.600082397461,1068.4600715637207,1153.4200820922852,1098.7200775146484,1141.5200691223145,1053.3800811767578,1163.640079498291,1167.0400886535645
"[TG(58:11),TG(57:4)]_FA18:2",1293.5601043701172,1762.3401184082031,1712.9401206970217,1221.900089263916,1358.0200843811035,1271.1400871276855,1228.3400840759275,1487.2800941467283
"[TG(58:11),TG(57:4)]_FA18:3",1182.6800842285156,1236.240089416504,1405.0201148986816,2243.940174102783,1162.54008102417,1284.8600845336914,1356.8200988769531,1391.0801010131836
"[TG(58:11),TG(57:4)]_FA20:4",1351.5401039123535,1375.8600997924805,1359.8400955200195,1402.5600967407229,1258.060089111328,1430.520092010498,1495.2801208496094,1292.2200889587402
"[TG(58:11),TG(57:4)]_FA22:5",1398.700096130371,1373.420108795166,1444.820095062256,1422.8400955200195,1375.5600814819336,1404.940097808838,1468.5600929260254,1482.2600936889648
"[TG(58:11),TG(57:4)]_FA22:6",2214.2601356506348,2823.100204467773,3816.9201889038086,2430.3001441955566,2093.420135498047,2878.0801963806152,3804.000289916992,2929.440216064453
"[TG(58:12),TG(57:5)]_FA14:0",1014.600067138672,1016.1800765991212,1028.7800750732422,1047.7600784301758,1040.9000778198242,1009.2000770568848,1039.5000686645508,1101.460075378418
"[TG(58:12),TG(57:5)]_FA16:0",1034.8800735473633,1028.800064086914,1041.3600769042969,1090.5400733947754,1007.720069885254,1011.3800735473632,1146.4000663757324,1009.0400733947754
"[TG(58:12),TG(57:5)]_FA16:1",1052.3000831604004,1049.200080871582,1046.4000778198242,1053.8600769042969,1047.2000694274902,1049.460075378418,1101.520076751709,1049.1000709533691
"[TG(58:12),TG(57:5)]_FA18:0",1013.0400657653807,1064.980079650879,1018.2000694274902,1016.300075531006,1046.4400825500488,1023.4800682067872,1030.4400634765625,1028.060073852539
"[TG(58:12),TG(57:5)]_FA18:1",1085.460075378418,1056.62007522583,1164.1000862121582,1174.8800811767578,1115.4600830078125,1090.740077972412,1115.580078125,1207.400089263916
"[TG(58:12),TG(57:5)]_FA18:2",1394.000087738037,1305.5801010131836,1452.0400886535645,1243.9000816345217,1216.8200798034668,1319.860107421875,1219.3200798034668,1261.200080871582
"[TG(58:12),TG(57:5)]_FA18:3",1167.7200813293457,1194.6800727844238,1189.0600814819336,1255.440086364746,1163.3000793457031,1194.1400909423828,1166.0000839233398,1168.6400756835938
"[TG(58:12),TG(57:5)]_FA20:4",1297.220085144043,1308.1000900268557,1284.5000801086426,1333.7400970458984,1277.2200965881348,1284.2600860595703,1274.3600959777832,1268.9600868225098
"[TG(58:12),TG(57:5)]_FA22:5",1398.040096282959,1380.8200912475586,1411.760097503662,1378.220100402832,1399.5400924682615,1391.860092163086,1503.8001022338867,1460.7000923156738
"[TG(58:12),TG(57:5)]_FA22:6",1621.9401168823242,1552.5801010131836,1630.3401222229004,1517.1401176452637,1500.8001098632812,1552.9001121520996,1672.5201110839844,1651.8001174926758
"[TG(58:13),TG(57:6)]_FA14:0",1014.900074005127,1016.340072631836,1017.080078125,1069.2000846862793,1008.6400756835938,1042.140064239502,1022.7000694274902,1010.4200744628906
"[TG(58:13),TG(57:6)]_FA16:0",1103.0000839233398,1071.2400703430176,1073.8200759887695,1065.2200775146484,1125.4200744628906,1053.4400787353516,1073.000072479248,1088.7600708007812
"[TG(58:13),TG(57:6)]_FA16:1",1051.780071258545,1046.5200729370115,1046.2600746154783,1085.0000762939453,1047.3000717163086,1060.1400756835938,1079.0800743103027,1048.840072631836
"[TG(58:13),TG(57:6)]_FA18:0",1013.9000701904296,1045.0400772094729,1078.12007522583,1017.0800819396972,1012.700065612793,1012.1800689697266,1081.9200744628906,1044.4600830078125
"[TG(58:13),TG(57:6)]_FA18:1",1078.9000816345217,1049.2800674438477,1142.8800773620603,1047.900074005127,1056.1800651550293,1053.640079498291,1132.860088348389,1082.7200813293457
"[TG(58:13),TG(57:6)]_FA18:2",1219.9000854492188,1188.9400825500488,1460.0800895690918,1128.7800827026367,1151.2200889587402,1129.5400772094729,1159.2400741577148,1247.600082397461
"[TG(58:13),TG(57:6)]_FA18:3",1181.2200813293457,1168.2200813293457,1168.0600929260254,1210.1600914001465,1173.600082397461,1194.9000816345217,1188.080078125,1171.7000846862793
"[TG(58:13),TG(57:6)]_FA20:4",1247.820087432861,1300.6400985717771,1294.820087432861,1446.9400939941406,1247.7000885009766,1293.680088043213,1278.3000984191897,1353.6200942993164
"[TG(58:13),TG(57:6)]_FA22:5",1397.6001052856443,1391.7200965881348,1626.5001106262207,1379.3200912475586,1406.64009475708,1561.300121307373,1652.4801139831543,1626.7401161193848
"[TG(58:13),TG(57:6)]_FA22:6",1578.1801223754885,1620.340106964111,1617.8601150512695,1499.3201026916504,1505.2800941467283,1545.3801040649414,1731.6401290893557,1495.9401016235352
"[TG(58:14),TG(57:7),TG(56:0)]_FA14:0",1072.1600799560547,1020.240077972412,1084.1200790405271,1055.9400749206543,1131.3000717163086,1256.800090789795,1152.2800827026367,1120.3200798034668
"[TG(58:14),TG(57:7),TG(56:0)]_FA16:0",1503.3401107788086,1426.2801094055176,1368.2000999450684,1684.3601150512695,1216.8200912475586,1344.320110321045,1704.4201126098633,1466.9801025390625
"[TG(58:14),TG(57:7),TG(56:0)]_FA16:1",1052.220069885254,1047.0800666809082,1046.3600692749023,1054.3800621032717,1048.4800758361816,1093.580078125,1074.880069732666,1049.4800605773926
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:0",1045.2200736999512,1050.6200790405271,1101.620086669922,1016.6400680541992,1013.2200775146484,1076.820083618164,1068.5800704956057,1011.720085144043
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:1",1273.460075378418,1101.3800735473633,1157.6800842285156,1138.1800727844238,1056.6600761413574,1092.0000762939453,1364.4201011657717,1187.6400871276855
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:2",1313.5200843811035,1331.7000999450684,1357.9600944519043,1217.8200912475586,1175.5600814819336,1154.240077972412,1222.6400756835938,1354.9201011657717
"[TG(58:14),TG(57:7),TG(56:0)]_FA18:3",1166.7800903320312,1166.940071105957,1167.6400833129885,1192.7000846862793,1173.3600769042969,1189.2800788879397,1177.8200798034668,1186.4600791931152
"[TG(58:14),TG(57:7),TG(56:0)]_FA20:4",1302.4600868225098,1267.5400886535645,1301.2600936889648,1253.8400802612305,1247.5200805664062,1337.9800834655762,1273.980094909668,1268.0801010131836
"[TG(58:14),TG(57:7),TG(56:0)]_FA22:5",1373.9201011657717,1509.3601036071775,1644.2201232910156,1445.6800918579102,1454.6001052856443,1689.240119934082,1788.1001243591309,1645.2201194763184
"[TG(58:14),TG(57:7),TG(56:0)]_FA22:6",1846.1801376342771,1889.62015914917,2103.260124206543,1512.5401000976562,1734.0601272583008,1972.7601432800293,2459.7601776123047,2232.9601669311523
"[TG(58:7),TG(57:0)]_FA14:0",1053.9000701904297,1061.6200828552246,1041.760082244873,1032.7800750732422,1018.9200706481934,1008.5400772094728,1049.3600730895996,1048.1600723266602
"[TG(58:7),TG(57:0)]_FA16:0",1656.0201225280762,1933.2001419067385,2340.160182952881,1945.6001625061035,1828.1001319885252,1709.16011428833,4953.00036239624,2063.440139770508
"[TG(58:7),TG(57:0)]_FA16:1",1169.0800857543943,1131.7200736999512,1081.8000793457031,1143.8000831604004,1118.1600761413574,1103.720085144043,1541.0200958251953,1118.8800735473633
