Lipid,Group_B,Group_B,Group_B,Group_B,Group__A,Group__A,Group__A,Group__A
PC(43:2),2873.3802337646484,2318.400146484375,2158.76016998291,1569.0600967407229,1468.300106048584,2257.020126342773,1332.980094909668,1393.2000923156738
"PC(43:4),PC(O-44:4)",4468.28031539917,3920.620231628418,3543.000274658203,2197.480178833008,1884.620105743408,3109.7602310180664,1674.1801109313965,2016.0601348876955
PC(43:6),3044.420192718506,3153.480251312256,2562.3801803588867,1500.1601028442385,1574.56010055542,2700.1801948547363,1263.6800842285156,1490.9601135253906
PC(44:0),1907.0001182556152,1832.5201606750488,1410.3200988769531,1057.880069732666,1061.9600715637207,1715.5401344299316,1046.9800720214844,1358.6200904846191
PC(44:1),1886.520149230957,1422.1801071166992,1502.6601028442385,1252.1400833129885,1347.960105895996,1672.420139312744,1064.2400665283203,1161.740077972412
"PC(44:10),PC(O-44:3)",6740.420650482178,5007.720291137695,3521.6402893066406,2273.4801864624023,2166.5201721191406,3574.16015625,1655.360122680664,2490.6601600646973
"PC(44:12),PC(O-44:5)",6141.660472869873,6866.8006019592285,5093.620277404785,2692.880214691162,2313.600170135498,5405.060405731201,1674.8201026916504,2633.7401847839355
PC(44:2),2823.000198364258,3324.1402282714844,2125.060127258301,1490.4801063537598,1502.0601196289062,2382.860221862793,1096.5400772094729,1374.260108947754
PC(44:3),5997.820472717285,6782.300563812256,5167.080360412598,3029.4402084350586,2650.2602195739746,3610.2603149414062,2113.760162353516,2275.3201293945312
PC(44:4),11422.140781402588,15120.740863800049,13325.62098312378,5843.280456542969,5346.680366516113,9307.160720825195,3834.3802642822266,3672.0402755737305
PC(44:5),42425.10468673706,55555.94437789917,43463.42278671265,17538.121425628662,11522.541030883787,31485.26229095459,12167.340839385986,11854.26082611084
PC(44:6),27945.84210586548,33650.7424659729,32739.042514801025,14596.301223754885,9644.020778656006,20272.941455841064,5868.5403480529785,8622.640689849854
"PC(44:7),PC(43:0)",11006.801021575928,13436.80111694336,14104.401107788086,6210.160491943359,3794.6802253723145,7669.700439453125,3337.2202339172363,3102.740188598633
"PC(44:8),PC(43:1)",2783.320178985596,2920.1002197265625,2966.840156555176,1673.460105895996,1729.6601333618164,2386.8001556396484,1262.1000862121582,1459.3800964355469
PC(46:0),1448.0201110839844,1158.9800834655762,1148.2600898742676,1034.9800643920898,1079.4000778198242,1159.4800872802734,1017.3200759887696,1060.6600761413574
PC(46:1),2117.840133666992,1403.3601112365725,1050.0400772094729,1016.2400741577148,1188.460090637207,1429.6200828552246,1083.5800857543943,1182.060073852539
PC(46:2),1974.5001373291016,1380.720100402832,1063.62007522583,1138.8200759887695,1136.2400703430176,1341.6601066589355,995.5800704956056,1383.2400970458984
PC(48:0),1085.900074005127,1068.7000732421875,1078.020076751709,1042.400089263916,996.2400665283204,1018.1600799560548,1047.2200660705566,1050.6800689697266
PC(48:2),1588.6601104736328,1275.3800888061523,1014.9000778198242,1118.9800758361816,1054.1600799560547,1090.8400650024414,1007.5800743103028,1053.7200775146484
"PC(4:0),LPC(5:0)",1235.880084991455,1140.2800827026367,1075.700080871582,991.0200729370116,1029.480079650879,1238.600082397461,1155.4600830078125,1062.5600662231443
PC(50:0),1227.3800888061523,1117.080078125,1033.3600845336914,998.300064086914,996.6200714111328,994.1200637817384,1045.2200736999512,1096.4400749206543
PC(52:0),1241.180088043213,1125.320087432861,1041.6600646972656,1046.8600730895996,1000.4400749206544,1036.0800666809082,996.0600738525392,1054.5000801086426
PC(52:4),1011.54008102417,1082.3600769042969,1021.7600746154784,999.3800735473632,995.1200790405272,997.4600639343262,1034.9800758361816,995.820068359375
PC(54:12),1135.2800788879397,1047.1800727844238,1023.3200759887696,997.6400718688964,996.0600700378418,1117.1800804138184,995.7000694274902,995.2800788879396
PC(56:12),1018.4000663757324,996.12007522583,1038.9800758361816,998.260066986084,1046.5200805664062,1096.0000762939453,1033.000072479248,995.8200645446776
PC(56:8),1098.6800804138184,1196.4800910949707,1179.6200942993164,1049.1800689697266,1192.2200813293457,988.5200729370116,1008.680061340332,1034.9200706481934
PC(56:9),1228.9200897216797,1146.0600814819336,1127.5000762939453,1227.4600944519043,1040.460075378418,1270.7801055908203,1004.860080718994,1146.360092163086
"PC(6:0),LPC(7:0)",1125.7400817871094,1168.280086517334,1146.5200729370115,971.9000663757324,959.4800682067872,1135.920078277588,1021.4600715637208,1005.340061187744
"PC(8:0),LPC(9:0)",1070.6800804138184,1264.980079650879,1287.5600929260254,975.1200714111328,1090.62007522583,1525.0201225280762,1091.1800804138184,1013.8800582885742
PC(O-12:1),1206.6800918579102,1076.0200843811035,1146.5600776672363,1017.9800720214844,1113.5200653076172,1142.000072479248,1035.3200798034668,1021.5600776672364
"PC(O-13:1),LPC(P-14:0)",1195.160083770752,1245.0200958251953,1074.8400802612305,1116.860065460205,1042.7400817871094,1082.7000732421875,1072.3400802612305,1075.8400840759275
"PC(O-38:8),PC(36:1),PC(O-37:1),PC(P-37:0)",399254.8081817627,474382.86151123047,616289.9534759521,337400.86407470703,231184.0928268433,326673.2050628662,195178.45514678955,233969.45586395264
"PC(O-38:9),PC(36:2),PC(O-37:2),PC(P-37:1)",2036450.9821777344,2499762.0372314453,3197355.331634521,1850747.7532730105,1155727.9381103516,1562018.9729156494,857714.7218170166,1211874.863708496
"PC(O-40:9),PC(38:2),PC(P-39:1)",322711.82946395874,372016.9943771362,284927.3058357239,146747.93301391602,110278.48899841309,256554.51931762692,66417.48447036743,79179.84465789795
"PE(12:0),LPE(13:0)",1233.6200904846191,1247.840087890625,1403.1200981140137,1243.800090789795,1209.7200813293457,1374.4600982666016,1333.980094909668,1294.5400886535645
"PE(16:0),LPE(O-18:0)",1352.3600997924805,1392.820110321045,1333.4401016235352,1450.9801063537598,1557.0401153564453,1339.820087432861,1342.2800941467283,1246.2400932312012
"PE(20:0),LPE(21:0)",1381.5201034545898,1341.1200904846191,1242.0800895690918,1443.6400985717771,1271.400089263916,1440.6600875854492,1278.8600845336914,1251.560089111328
PE(24:0),1532.2201118469238,1426.480094909668,1298.5400886535645,1381.8800964355469,1510.5401191711426,1374.5600929260254,1286.3800888061523,1312.9000968933103
PE(25:0),1395.6400871276855,1405.7000846862793,1267.8400917053225,1233.5600776672363,1278.6000862121582,1293.1400871276855,1357.9800987243652,1301.320087432861
PE(26:0),1268.3400917053225,1360.7000923156738,1261.1200904846191,1296.860088348389,1298.06010055542,1332.9001007080078,1208.5400848388672,1263.5800895690918
PE(26:1),1296.2400856018066,1269.080093383789,1325.9200897216797,1240.4600791931152,1246.0600852966309,1343.1801071166992,1262.7600898742676,1260.54008102417
"PE(27:0),PE(O-28:0)",1232.4600982666016,1232.180103302002,1285.4000854492188,1225.360080718994,1324.440097808838,1261.3400802612305,1244.4800987243652,1302.2200965881348
"PE(27:1),PE(P-28:0)",1391.8001022338867,1285.5000915527344,1400.5001182556152,1355.2601013183594,1421.000099182129,1449.7200965881348,1302.3201065063477,1237.5000762939453
"PE(28:1),PE(P-29:0)",1295.460090637207,1373.1200942993164,1538.9801063537598,1324.3000946044922,1402.5001029968262,1341.0000915527344,1389.4600868225098,1209.7800750732422
PE(28:2),1344.6600875854492,1252.1601028442385,1285.0800857543943,1290.8600845336914,1312.0000953674316,1235.8600769042969,1209.1000862121582,1229.9800758361816
"PE(29:0),PE(O-30:0)",1484.6001052856443,1220.54008102417,1252.8400840759275,1289.8400917053225,1219.6000862121582,1259.680076599121,1325.5000839233398,1209.6800842285156
"PE(29:1),PE(O-30:1),PE(P-30:0)",1265.320095062256,1296.540096282959,1236.840087890625,1275.2400856018066,1305.2200927734375,1269.3600769042969,1217.14009475708,1281.3600959777832
"PE(29:2),PE(P-30:1)",1324.7001037597656,1284.860088348389,1256.820083618164,1334.2201042175293,1342.8600997924805,1280.8200912475586,1285.3200912475586,1210.1600875854492
"PE(30:0),PE(O-31:0)",1457.4001007080078,1427.7800979614258,1505.7200965881348,1324.940097808838,1446.840106964111,1560.6200981140137,1368.7800979614258,1222.4000968933103
"PE(30:1),PE(O-31:1),PE(P-31:0)",1339.3000984191897,1242.1000900268557,1382.4200973510742,1478.4801063537598,1384.7800979614258,1446.2800903320312,1229.6800994873047,1209.2000923156738
"PE(30:2),PE(P-31:1)",1250.6000900268557,1220.8200912475586,1280.8000831604004,1293.7400856018066,1253.3800811767578,1210.1400871276855,1267.240089416504,1209.7400856018066
PE(30:3),1274.4000930786133,1297.8800926208496,1294.5400924682615,1289.9800910949707,1211.0000953674316,1250.5800819396973,1286.7800788879397,1270.4400825500488
PE(30:4),1295.000087738037,1310.5800895690918,1377.180103302002,1219.0600929260254,1231.7800941467283,1210.7800827026367,1240.2600898742676,1209.4200859069824
"PE(31:0),PE(O-32:0)",1346.800090789795,1247.920078277588,1399.7400932312012,1449.0201034545898,1458.2801055908203,1295.1000862121582,1271.7400932312012,1209.7600746154783
"PE(31:1),PE(O-32:1),PE(P-32:0)",1338.380100250244,1387.000087738037,1380.4401054382324,1401.280101776123,1506.4401054382324,1353.940097808838,1344.1801109313965,1279.0600852966309
"PE(31:2),PE(P-32:1)",1378.5801010131836,1256.760097503662,1229.320087432861,1263.0800971984863,1325.0801010131836,1310.0600852966309,1209.4600830078125,1294.8000869750977
PE(31:3),1336.8400955200195,1242.0600776672363,1235.6600914001465,1317.880084991455,1285.2400932312012,1260.460075378418,1393.7201118469238,1225.200080871582
PE(31:4),1256.520092010498,1321.920093536377,1257.1800918579102,1255.2200965881348,1240.620086669922,1228.360080718994,1209.4600868225098,1250.440086364746
"PE(32:0),PE(O-33:0)",2615.160171508789,2489.7201538085938,2713.760234832764,2539.600151062012,2752.500160217285,2779.1401596069336,1951.820110321045,1431.8001098632812
"PE(32:1),PE(O-33:1),PE(P-33:0)",6013.720359802246,5466.520278930664,4228.220180511475,4032.860206604004,8608.96036529541,6016.660411834717,2503.4801750183105,2127.9001274108887
"PE(32:2),PE(O-33:2),PE(P-33:1)",1861.940139770508,1870.5001182556152,2036.840156555176,2069.620143890381,2351.160167694092,2125.500160217285,1777.7801132202148,1385.9401092529297
"PE(32:3),PE(P-33:2)",1244.660099029541,1254.580093383789,1268.6800842285156,1231.020092010498,1293.7400970458984,1274.2600898742676,1243.4400939941406,1258.7800903320312
"PE(32:4),PEd(O-34:4)",1246.6200790405271,1323.8800926208496,1323.6600952148438,1427.020092010498,1241.8400764465332,1233.5000839233398,1246.820087432861,1209.3800888061523
PE(32:5),1245.3800888061523,1232.4800872802734,1223.3200798034668,1219.200080871582,1219.020092010498,1216.5200653076172,1259.240089416504,1209.3800888061523
"PE(33:0),PE(O-34:0)",1454.8000946044922,1526.2401084899902,1384.6200981140137,1514.960117340088,1509.7000923156738,1610.180118560791,1332.8800964355469,1266.9200897216797
"PE(33:1),PE(O-34:1),PE(P-34:0)",2052.5001220703125,2285.4201736450195,2489.920181274414,1986.4401206970213,2666.020206451416,2978.0602416992188,1575.7401237487793,1353.6000938415527
"PE(33:2),PE(O-34:2),PE(P-34:1)",1934.5601501464844,2001.7201385498047,2069.100170135498,2118.7201499938965,1837.5401191711424,2166.6401443481445,1399.2000923156738,1246.4001007080078
"PE(33:3),PE(O-34:3),PE(P-34:2)",1513.220100402832,1394.180088043213,1471.9601020812988,1577.2201042175293,1486.2001152038574,1505.6801071166992,1313.0800857543943,1229.960090637207
"PE(33:4),PE(O-34:4),PE(O-34:4),PE(P-34:3)",1298.2601013183594,1299.4201011657717,1276.7800903320312,1284.980094909668,1211.2600860595703,1286.5200805664062,1243.2400932312012,1249.4000854492188
"PE(33:5),PE(P-34:4)",1269.5601043701172,1220.000087738037,1259.920078277588,1220.320087432861,1242.2200889587402,1311.0000915527344,1209.54008102417,1250.1200942993164
"PE(34:0),PE(O-35:0)",5935.440395355225,5635.500358581543,6952.800495147705,5966.92049407959,6005.220417022705,5876.740375518799,3020.1202239990234,2117.3401527404785
"PE(34:1),PE(O-35:1),PE(P-35:0)",65619.60381317139,55985.84332275391,72505.78671646118,63014.90334320068,82125.92652511597,75433.944606781,20082.981658935547,12727.700927734377
"PE(34:2),PE(O-35:2),PE(P-35:1)",227366.69598388672,221195.29666519165,265245.2843322754,296603.29319381714,363828.9655380249,251879.61716079712,71144.80545425415,41624.223361968994
"PE(34:3),PE(P-35:2)",26373.5818939209,20034.401691436768,22024.60165405273,35059.963275909424,30379.382160186768,21372.92134475708,8204.500583648682,5126.000411987305
PE(34:4),2267.940158843994,1750.4801292419434,1722.8201293945312,2401.260185241699,2362.260139465332,2018.4601364135744,1479.6200942993164,1276.0200996398926
PE(34:5),1274.9000968933103,1295.6600952148438,1324.9400939941406,1234.500087738037,1244.960090637207,1351.8400917053225,1256.0400848388672,1271.7400932312012
PE(34:6),1405.680103302002,1290.5800971984863,1223.9000854492188,1245.9200820922852,1266.0800971984863,1337.3800926208496,1271.4600982666016,1239.2000732421875
"PE(35:3),PE(O-36:3),PE(P-36:2)",3035.900188446045,2943.960231781006,3371.380172729492,4766.90034866333,3839.6403045654297,4187.540279388428,2106.460132598877,1573.8000984191897
"PE(35:4),PE(O-36:4),PE(P-36:3)",2773.640163421631,2656.8601608276367,2963.700187683105,2818.74019241333,2981.2601890563965,5622.420360565186,2112.320152282715,1415.4001007080078
"PE(35:5),PE(O-36:5),PE(P-36:4)",3310.5002975463867,2769.880184173584,3641.68030166626,3568.680248260498,2892.3002166748047,3360.400283813477,2521.5401649475098,1519.3401184082031
"PE(35:6),PE(P-36:5)",1302.6600914001465,1307.2000923156738,1383.1400985717771,1508.1601104736328,1454.6800994873047,1412.4401054382324,1274.2600860595703,1253.8001022338867
"PE(36:3),PE(P-37:2)",291909.8771018982,187453.08806610107,348053.7334365845,448596.910243988,358393.34533309937,290217.6212158203,115000.10958862305,57717.36401367188
"PE(36:4),PE(O-37:4)",530130.7841262817,341045.8802986145,564360.0539474487,607392.9089927673,627081.4021835327,473676.3514022827,241647.88961791992,93391.74560165404
PE(36:5),44689.70335006714,23929.58123016357,33151.062397003174,55742.324531555176,53572.1231880188,31897.12224578857,16681.46137237549,7959.240428924561
PE(36:6),2490.5001640319824,2407.2001953125,2388.920124053955,3393.86026763916,3226.000240325928,2300.6601638793945,1725.440113067627,1480.3800964355469
"PE(36:7),PE(35:0),PE(O-36:0)",1761.9401245117188,1604.860126495361,1628.7801132202148,1460.8400993347168,1533.1600914001465,1384.9601097106934,1313.540096282959,1393.5201110839844
"PE(36:8),PE(dO-38:8),PE(35:1),PE(O-36:1),PE(P-36:0)",3251.3802528381348,3402.5402336120605,3573.8002586364746,3538.380283355713,3794.6801986694336,3596.4401817321777,1811.1601333618164,1648.6001091003418
"PE(37:3),PE(O-38:3),PE(P-38:2)",5007.24040222168,3673.280220031738,4535.080299377441,5471.040390014648,4490.520332336426,5317.800399780273,2421.440158843994,1635.8201217651367
"PE(37:4),PE(O-38:4),PE(P-38:3)",20114.56196212769,15105.321296691896,22104.18194961548,28248.10234451294,18147.64130783081,24806.62188339233,9597.560760498049,4678.580341339111
"PE(37:5),PE(O-38:5),PE(P-38:4)",7538.160591125488,5123.800373077393,8374.060649871826,8879.800521850586,6341.400489807129,7923.20040512085,4116.740329742432,2434.880199432373
"PE(37:6),PE(O-38:6),PE(P-38:5)",5141.680320739746,3901.960258483887,5474.120441436768,8009.960697174072,5046.70036315918,5470.200347900391,3330.320255279541,2080.9201583862305
"PE(37:7),PE(P-38:6),PE(36:0),PE(O-37:0)",4380.180282592773,3495.9802436828613,4459.24036026001,5451.880207061768,3710.680316925049,5371.960521697998,2637.860195159912,1961.3201522827148
PE(38:3),165095.0552368164,121622.33235168456,162729.4294013977,196240.3337402344,142524.48964309692,143529.96759796143,88242.88623428345,35185.722999572754
PE(38:4),1256323.7862243652,917950.9200286864,1310715.3024291992,1540056.6291427612,1035701.9266357422,1009642.1360244752,756921.3419570923,286432.1221847534
PE(38:5),570172.0022201538,423078.1713256836,642365.0153770447,782293.852722168,610765.4413566589,557276.383518219,330567.32273101807,136027.34977722168
PE(38:6),861205.99061203,652274.4674835205,943791.8703918456,1216198.0932617188,840696.7012138367,809242.5590896606,506497.6899032593,200441.4928894043
"PE(38:7),PE(37:0),PE(O-38:0)",36806.50280761719,23530.70171356201,32914.66209793091,51119.12350463867,37057.36260986328,32227.90263748169,20329.02128982544,7121.100563049316
"PE(38:8),PE(dO-40:8),PE(37:1),PE(O-38:1),PE(P-38:0)",2839.380153656006,2033.480136871338,2499.8601608276367,3316.600246429444,2865.300243377685,3035.380210876465,1653.620132446289,1316.000087738037
"PE(38:9),PE(dO-40:9),PE(37:2),PE(O-38:2),PE(P-38:1)",4645.740352630615,3407.1202964782715,4579.100379943848,5825.080272674561,5267.660339355469,6263.820503234863,2221.060157775879,1806.340129852295
"PE(39:4),PE(O-40:4),PE(P-40:3)",16358.42149734497,10249.680912017822,13820.821048736572,20223.26141357422,13561.52084350586,15208.600845336914,7492.060604095459,4000.920269012451
"PE(39:5),PE(O-40:5),PE(P-40:4)",5288.520305633545,4450.380294799805,5856.460300445557,7000.000606536865,5534.380359649658,6414.140441894531,3188.600234985352,2120.4601554870605
"PE(39:6),PE(O-40:6),PE(P-40:5)",8507.240604400635,7151.3204345703125,9860.500770568848,12782.38090133667,7810.360324859619,10514.400897979736,5624.920413970947,2887.420207977295
