Lipid,Group_D,Group_D,Group_D,Group_D,Group__C,Group__C,Group__C,Group__C
LPE(24:1),1246.7400856018066,1245.6400833129885,1280.280101776123,1222.840087890625,1222.1000862121582,1338.800090789795,1257.2800903320312,1221.360088348389
LPE(24:6),1226.1200790405271,1378.3001022338867,1230.8200912475586,1222.9800910949707,1383.9201049804688,1327.9600982666016,1284.04008102417,1264.4400901794434
LPE(O-16:0),1264.1600875854492,1319.3000984191897,1284.6800842285156,1222.980094909668,1313.6201057434082,1359.9001007080078,1312.0400924682615,1271.4000930786133
LPE(O-20:0),1244.7000770568848,1389.8000984191897,1247.1600875854492,1292.000087738037,1271.540096282959,1425.460105895996,1274.2800827026367,1229.440086364746
LPE(O-20:4),1291.5600967407229,1267.5400848388672,1362.960090637207,1245.8000869750977,1321.720100402832,1381.3600845336914,1223.2600898742676,1242.4000930786133
LPG(14:0),1271.9400901794434,1245.0600852966309,1283.860088348389,1299.6600799560547,1255.6800842285156,1291.4800910949707,1275.320083618164,1250.1000862121582
LPG(14:1),1283.0201034545898,1250.7800979614258,1340.9600982666016,1275.320095062256,1364.4800910949707,1254.0200958251953,1260.2400817871094,1264.2800941467283
"LPG(15:0),LPG(O-16:0)",1247.9200897216797,1244.840087890625,1245.960090637207,1263.64009475708,1364.420093536377,1316.5800971984863,1349.2800941467283,1251.360088348389
"LPG(15:1),LPG(P-16:0)",1248.7400817871094,1244.5200881958008,1245.9600830078125,1250.700080871582,1278.7400817871094,1271.6200981140137,1256.4000816345217,1251.5600929260254
LPG(16:0),1248.8000946044922,1317.1001014709473,1293.3600997924805,1265.620086669922,1320.0200843811035,1325.060089111328,1287.4600791931152,1251.0000801086426
LPG(16:1),1260.4600868225098,1245.3600845336914,1289.4800872802734,1313.14009475708,1302.1400909423828,1264.680076599121,1259.0800743103027,1251.8600692749023
"LPG(17:1),LPG(P-18:0)",1248.0800895690918,1245.2600860595703,1245.940097808838,1288.940086364746,1255.8000869750977,1253.5600776672363,1256.8400764465332,1279.460090637207
LPG(17:2),1273.4600982666016,1245.400104522705,1283.6200904846191,1257.3800773620603,1254.340087890625,1269.7200889587402,1347.5000915527344,1274.1600952148438
LPG(18:0),1248.2000846862793,1256.0400848388672,1307.3200912475586,1251.4200973510742,1255.7400856018066,1253.6600952148438,1288.1400909423828,1250.5800819396973
LPG(18:1),1249.1800994873047,1260.4400939941406,1336.0801048278809,1251.260082244873,1334.240089416504,1275.6600914001465,1304.9401016235352,1284.320083618164
LPG(18:2),1248.5200996398926,1260.7801055908203,1263.900089263916,1250.660083770752,1365.1401023864746,1288.9800910949707,1267.8800888061523,1251.0200996398926
LPG(18:3),1316.940097808838,1245.2800827026367,1280.3801040649414,1306.9800910949707,1316.1800918579102,1254.220085144043,1402.5800895690918,1267.3400840759275
LPG(18:4),1247.7000846862793,1255.0200996398926,1246.4800872802734,1272.1000862121582,1300.7200927734375,1286.7400932312012,1274.3400840759275,1312.1800956726074
"LPG(19:0),LPG(O-20:0)",1292.0000915527344,1246.360088348389,1311.6601028442385,1328.9800872802734,1381.4600982666016,1426.5200843811035,1413.9801025390625,1370.740104675293
"LPG(19:1),LPG(P-20:0)",1248.9601020812988,1246.8200912475586,1278.62007522583,1251.220085144043,1377.8800964355469,1311.860088348389,1267.7200965881348,1278.440086364746
LPG(20:0),1248.180103302002,1274.9800872802734,1263.5600852966309,1280.6800956726074,1277.020092010498,1254.0800971984863,1297.820087432861,1250.9200820922852
LPG(20:1),1247.9001007080078,1312.320087432861,1246.3000946044922,1267.3800811767578,1280.0200881958008,1382.2200927734375,1295.7800903320312,1252.0400886535645
LPG(20:2),1249.0800857543943,1252.360088348389,1246.7800903320312,1276.3600845336914,1255.1000747680664,1294.0000801086426,1255.8600769042969,1302.320087432861
LPG(20:3),1256.8400802612305,1244.9400901794434,1245.6000900268557,1251.2400856018066,1254.8000831604004,1285.2600936889648,1267.7400856018066,1250.920093536377
LPG(20:4),1248.3800888061523,1245.2600898742676,1245.980094909668,1286.9400901794434,1308.9800987243652,1287.7200889587402,1255.720085144043,1252.2000885009766
LPG(20:5),1248.000087738037,1276.0800895690918,1246.720085144043,1322.180076599121,1255.200080871582,1254.4800834655762,1276.04008102417,1251.4600830078125
LPG(22:0),1280.0401000976562,1244.9000854492188,1256.2600898742676,1250.7400856018066,1272.820087432861,1254.380084991455,1286.1800918579102,1252.0200881958008
LPG(22:1),1248.6000747680664,1245.460090637207,1319.240104675293,1250.5800895690918,1294.480079650879,1253.4800758361816,1280.8600769042969,1289.1000862121582
LPG(22:2),1264.000087738037,1244.820083618164,1246.3800773620603,1250.700096130371,1309.1600875854492,1302.1600914001465,1291.3800926208496,1285.7000846862793
LPG(22:4),1248.1800918579102,1245.1000900268557,1257.6200904846191,1252.000087738037,1312.9600868225098,1304.8600997924805,1279.3000869750977,1251.3000793457031
LPG(22:6),1248.740089416504,1287.980094909668,1250.860092163086,1251.4800834655762,1256.240089416504,1349.300090789795,1331.900089263916,1296.6800994873047
LPI(12:0),1360.6800994873047,1221.1400871276855,1220.8200912475586,1224.780086517334,1235.0000801086426,1239.56010055542,1222.4400825500488,1241.980094909668
LPI(13:0),1256.9000854492188,1220.7600708007812,1253.980094909668,1225.080078125,1248.440097808838,1330.160099029541,1239.0400772094729,1264.1600761413574
LPI(14:0),1274.2600936889648,1302.9800910949707,1284.8000946044922,1355.1800994873047,1279.500072479248,1240.9400825500488,1249.080093383789,1265.8200798034668
LPI(14:1),1436.060089111328,1283.8800888061523,1360.000099182129,1362.9000968933103,1293.980094909668,1549.8601036071775,1356.1400909423828,1257.3801040649414
"LPI(15:0),LPI(O-16:0)",2106.880172729492,1868.420139312744,1497.460105895996,2030.60013961792,1632.440113067627,2317.600151062012,1694.260108947754,1642.3801155090332
"LPI(15:1),LPI(P-16:0)",1286.0200958251953,1220.2800827026367,1218.7200889587402,1232.7601051330566,1305.260097503662,1271.3000946044922,1262.7000999450684,1223.7400932312012
LPI(16:0),1433.960117340088,1268.3400840759275,1248.2000846862793,1372.9000930786133,1334.5000915527344,1335.6200904846191,1407.0600967407229,1367.760097503662
LPI(16:1),1244.600082397461,1258.6800956726074,1219.0400848388672,1224.2400817871094,1299.7800941467283,1242.420078277588,1222.5800895690918,1224.0400924682615
"LPI(17:0),LPI(O-18:0)",1313.1000900268557,1310.2000885009766,1280.3000946044922,1479.500114440918,1311.360088348389,1392.360092163086,1394.0400924682615,1287.4800910949707
"LPI(17:1),LPI(P-18:0)",1262.7600898742676,1284.4400901794434,1236.960090637207,1252.8400955200195,1303.3800964355469,1217.8800888061523,1222.520092010498,1223.4600830078125
LPI(17:2),1222.860088348389,1246.5400772094729,1219.520092010498,1241.4000816345217,1222.440097808838,1217.9800987243652,1222.5800704956057,1243.820087432861
LPI(18:0),1306.640079498291,1303.3400917053225,1261.8000946044922,1679.6801223754885,1399.3001022338867,1433.9200973510742,1404.860107421875,1311.5000801086426
LPI(18:1),1264.7201042175293,1355.1200904846191,1265.1200828552246,1401.7401008605957,1345.9001007080078,1260.000087738037,1352.6000938415527,1284.260097503662
LPI(18:2),1354.8800888061523,1363.4601020812988,1300.4000968933103,1283.3000984191897,1286.5400886535645,1290.4400939941406,1270.980094909668,1266.2800788879397
LPI(18:3),1265.5200958251953,1263.0600967407229,1262.2000923156738,1342.8800964355469,1335.6600952148438,1341.9000968933103,1281.2200889587402,1266.2001037597656
LPI(18:4),1280.2400817871094,1311.5200996398926,1353.6800842285156,1301.2200927734375,1264.120086669922,1278.700080871582,1265.8000869750977,1273.0400924682615
"LPI(19:0),LPI(O-20:0)",1329.8200912475586,1324.6401100158691,1334.8400917053225,1333.380100250244,1340.60009765625,1309.7200965881348,1515.6800994873047,1306.1200942993164
"LPI(19:1),LPI(P-20:0)",1415.8000946044922,1336.7800979614258,1268.4400901794434,1427.60009765625,1391.5401039123535,1526.8801193237305,1291.8400917053225,1281.5400886535645
LPI(20:0),1298.3000869750977,1316.9800987243652,1261.4400939941406,1328.2800941467283,1304.2800903320312,1288.7800903320312,1324.1000938415527,1305.2000999450684
LPI(20:1),1457.4401016235352,1291.9200973510742,1316.200096130371,1342.2800903320312,1413.7200889587402,1318.360092163086,1364.2800979614258,1283.0200958251953
LPI(20:2),1334.8800811767578,1264.7600860595703,1309.4200897216797,1295.640079498291,1298.5200881958008,1258.2600898742676,1273.9000930786133,1266.7600936889648
LPI(20:3),1265.1000862121582,1263.2200927734375,1293.9000816345217,1269.4800872802734,1263.9800910949707,1301.620086669922,1404.7600936889648,1266.260097503662
LPI(20:4),1336.000099182129,1265.5400848388672,1334.6200904846191,1423.1200981140137,1557.9201164245603,1317.5800857543943,1522.3801040649414,1271.2400970458984
LPI(20:5),1265.4000778198242,1272.4000778198242,1261.180088043213,1281.2200889587402,1263.8600845336914,1282.6001014709473,1479.380100250244,1265.8200988769531
LPI(21:0),1312.9600944519043,1427.7200965881348,1317.1800918579102,1369.3200912475586,1332.0000839233398,1369.9000930786133,1332.4800910949707,1300.4000930786133
LPI(22:0),1358.240089416504,1365.4801025390625,1309.0801010131836,1343.4800872802734,1583.2001152038574,1359.5001029968262,1314.9201011657717,1382.2400970458984
LPI(22:1),1277.380100250244,1307.900089263916,1261.1200981140137,1267.0200843811035,1339.400089263916,1258.780086517334,1265.1000900268557,1276.6200790405271
LPI(22:2),1281.7200965881348,1262.940086364746,1261.340087890625,1311.180088043213,1317.9800987243652,1359.8200912475586,1298.1600875854492,1265.6400871276855
LPI(22:4),1333.5001106262207,1262.760097503662,1261.4600944519043,1311.7400970458984,1264.0400924682615,1289.2601013183594,1264.9200859069824,1314.040096282959
LPI(22:6),1372.940097808838,1262.7600898742676,1261.6000938415527,1266.900089263916,1264.3000831604004,1377.5801048278809,1284.3400955200195,1297.8400840759275
LPS(12:0),1295.2600936889648,1337.3000869750977,1394.060089111328,1317.1600914001465,1312.5400924682615,1343.64009475708,1299.5201034545898,1285.8800888061523
LPS(13:0),1423.5200996398926,1305.7400856018066,1412.0201034545898,1310.5200996398926,1339.0000839233398,1258.1200981140137,1320.7400932312012,1361.3000946044922
LPS(14:1),1669.8401260375977,1552.140106201172,2484.760166168213,1758.400131225586,1845.2601356506348,1886.120128631592,1765.500129699707,2411.380157470703
LPS(16:1),1302.6400871276855,1262.8400917053225,1370.9400939941406,1310.4600830078125,1340.760082244873,1275.2600898742676,1334.3400955200195,1299.6600875854492
LPS(17:2),1308.0600929260254,1263.9200897216797,1314.7000885009766,1348.7401008605957,1255.8800811767578,1258.1000785827637,1307.8601036071775,1303.2200813293457
LPS(18:1),1316.6400871276855,1290.3400840759275,1340.0600967407229,1374.2200927734375,1322.1800918579102,1360.7000923156738,1538.6201133728027,1374.160099029541
LPS(18:2),1293.8200988769531,1314.1800918579102,1291.4400939941406,1334.3800964355469,1312.8800964355469,1300.720085144043,1378.4001007080078,1303.8800888061523
LPS(18:3),1280.4401016235352,1263.6200981140137,1336.0400924682615,1261.900089263916,1263.0800819396973,1257.5800743103027,1273.580093383789,1430.760108947754
LPS(20:0),1311.3400993347168,1280.5000839233398,1335.8000984191897,1294.60009765625,1266.820083618164,1270.6200790405271,1322.8400917053225,1409.1800994873047
LPS(20:1),1318.580093383789,1263.6400909423828,1410.8000984191897,1261.8800926208496,1338.220085144043,1257.8000831604004,1261.0400848388672,1356.160099029541
LPS(20:2),1333.60009765625,1288.500087738037,1283.9401016235352,1272.820087432861,1256.3400917053225,1299.980094909668,1310.8600997924805,1329.660099029541
LPS(20:3),1313.1000938415527,1289.6000938415527,1485.1400909423828,1331.9801025390625,1315.640079498291,1310.3800811767578,1311.4801063537598,1346.0200958251953
LPS(20:4),1486.5201110839844,1274.6800842285156,1603.6601066589355,1432.3001022338867,1751.900131225586,1631.7001152038574,1918.1201667785645,1557.0201110839844
LPS(20:5),1368.4200973510742,1263.2200927734375,1328.0200805664062,1314.7800979614258,1281.2000846862793,1267.4000854492188,1319.3400993347168,1310.6200981140137
LPS(21:0),1261.8000869750977,1297.2200889587402,1321.4801025390625,1268.820087432861,1332.6200904846191,1263.4200859069824,1272.9800834655762,1392.4800987243652
LPS(22:0),1353.3601036071775,1265.5200843811035,1355.4000930786133,1276.7000885009766,1337.740089416504,1283.320095062256,1260.800090789795,1336.1600875854492
LPS(22:1),1349.8000946044922,1263.4600982666016,1288.2400817871094,1280.920093536377,1295.6200904846191,1257.9800872802734,1295.3200912475586,1257.860080718994
LPS(22:2),1302.6200790405271,1263.1600952148438,1259.860092163086,1262.1800804138184,1293.6000862121582,1340.160083770752,1399.680103302002,1325.6400871276855
LPS(22:4),1261.5400886535645,1290.1000862121582,1315.7200965881348,1261.5400886535645,1260.460090637207,1311.0800857543943,1424.580108642578,1299.440086364746
LPS(22:6),1439.1601028442385,1473.920093536377,1797.600112915039,1532.3001136779783,1691.5601196289062,2201.460147857666,2173.960174560547,1886.5801467895508
LPS(O-16:0),1382.1800956726074,1329.1200904846191,1330.4401092529297,1399.7201080322266,1303.2400932312012,1357.960090637207,1283.5800971984863,1419.5000953674316
LPS(O-18:0),2558.860179901123,2434.3001823425293,2995.760223388672,1718.8601150512695,1996.4201354980469,2492.800170898437,2305.6201705932617,3397.3402671813965
LPS(O-20:0),1305.5200996398926,1316.020092010498,1273.9600791931152,1317.7200927734375,1351.7600860595703,1323.600082397461,1260.5000915527344,1498.360092163086
LPS(P-16:0),1514.6401138305664,1379.8001022338867,1531.780101776123,1280.2600936889648,1376.1400909423828,1336.4600868225098,1396.8201026916504,1381.56010055542
LPS(P-18:0),1380.2601051330566,1263.020092010498,1347.1000938415527,1289.5200996398926,1341.4800872802734,1366.880100250244,1327.0801048278809,1304.940086364746
LPS(P-20:0),1313.680088043213,1303.720100402832,1259.6200981140137,1363.780101776123,1303.4000854492188,1293.6600952148438,1289.6800994873047,1300.980094909668
"PC(10:0),LPC(11:0)",1131.3800811767578,1069.300067901611,1262.6800956726074,1001.0600662231444,1116.0400848388672,1071.0600776672363,1007.9800682067872,1091.7600708007812
"PC(12:0),LPC(13:0),LPC(O-14:0)",1272.460090637207,1104.2800903320312,1045.2600746154783,1001.3400802612304,1226.240089416504,1288.4200744628906,1013.2800788879396,1020.5600700378418
PC(12:4),1176.9600830078125,1217.620086669922,1048.1200714111328,1073.6400756835938,1298.260097503662,1194.60009765625,1022.3600692749023,1020.500072479248
"PC(14:0),LPC(15:0),LPC(O-16:0)",1737.0801391601562,1432.4401092529297,1271.4201011657717,1253.580093383789,1382.1601066589355,1201.54008102417,1019.3200721740724,1139.5800704956057
"PC(16:0),PC(O-17:0),LPC(O-18:0)",1632.040111541748,1249.6800918579102,2776.6401557922363,1272.080093383789,2613.6202087402344,1748.4201354980469,1483.160099029541,1623.7800979614258
PC(16:4),1101.5800819396973,1170.9000854492188,1001.1400756835938,1052.5000686645508,1210.100082397461,1126.3200798034668,1003.4000625610352,1018.7200813293456
"PC(18:0),LPC(19:0),PC(O-19:0),LPC(O-20:0)",1458.580093383789,1703.5801124572754,1767.600112915039,1085.8400802612305,2027.5801239013672,1625.340106964111,1353.280086517334,1467.760097503662
"PC(18:1),LPC(19:1),PC(O-19:1),LPC(P-20:0)",1493.1601028442385,1321.3401107788086,1271.9400901794434,1130.5600852966309,1803.8401260375977,1313.3400955200195,1203.300090789795,1181.4200820922852
"PC(19:0),LPC(20:0),PC(O-20:0)",1975.380123138428,1593.8800926208496,2651.7801475524902,1807.940116882324,2801.320178985596,2738.8802757263184,1428.0800857543943,1354.5400924682615
